restaurant_id,name,city,area,address,latitude,longitude,location_source,location_precision,cuisines,rest_type,cost_for_two_inr,price_tier,rating,review_count,online_order,book_table,dish_liked
8934,I-Scream'd,Bengaluru,Sarjapur Road,"Opposite HP Fuel Station, Sompura Gate, Sarjapur Road, Bangalore",12.911,77.685,Bengaluru locality centroid,locality-level,Ice Cream,Dessert Parlor,200,Budget,3.4,6,False,False,
8935,Pathankot Punjabi Restaurant,Bengaluru,Bellandur,"ETV Food Court, Embassy Tech Village, Outer Ring Road, Devarabeesanahalli, Bellandur, Bangalore",12.9304,77.6784,Bengaluru locality centroid,locality-level,North Indian,Food Court,350,Budget,3.3,6,False,False,
8936,Starbucks,Bengaluru,Commercial Street,"Westside, Ground Floor, Commercial Street, Bangalore",12.9822,77.6083,Bengaluru locality centroid,locality-level,"Cafe, Desserts",Cafe,700,Moderate,3.5,6,False,False,
8937,Keventers,Bengaluru,Koramangala 7th Block,"KGR 51, Ground Floor, Forum Mall, Adugodi, Hosur Road, Chikku Lakshmaiah Layout, Koramangala 7th Block, Bangalore",12.936,77.614,Bengaluru locality centroid,locality-level,"Desserts, Beverages, Ice Cream","Beverage Shop, Dessert Parlor",400,Moderate,3.2,6,True,False,
8938,SV Juice Corner,Bengaluru,JP Nagar,"1, Sree Sai Balaji Arcade, Opposite SBI BK Circle, 8th Phase, JP Nagar, Bangalore",12.9063,77.5857,Bengaluru locality centroid,locality-level,"Beverages, Fast Food",Beverage Shop,150,Budget,3.3,6,False,False,
8939,Reddy's Paradise,Bengaluru,Bellandur,"94, Narayanaswamy Building, Panathur Railway Station Road, Behind Chroma, Bellandur, Bangalore",12.9304,77.6784,Bengaluru locality centroid,locality-level,Andhra,Casual Dining,700,Moderate,3.3,5,True,False,
8940,Shree Nandini Andhra Mess,Bengaluru,Koramangala 5th Block,"Shop 182, KHP Colony, 17D Main, Koramangala 5th Block, Bangalore",12.9352,77.618,Bengaluru locality centroid,locality-level,Andhra,Mess,150,Budget,3.3,5,False,False,
8941,AutoExpress - Hot Dogs,Bengaluru,HSR,"SBI ATM Road, 14th Cross Road, 9th Main, Sector 6, HSR, Bangalore",12.9121,77.6446,Bengaluru locality centroid,locality-level,Fast Food,Quick Bites,300,Budget,3.3,5,True,False,
8942,Waikiki,Bengaluru,JP Nagar,"126, 8th Main, 3rd Phase, JP Nagar, Bangalore",12.9063,77.5857,Bengaluru locality centroid,locality-level,"Fast Food, Beverages",Quick Bites,200,Budget,3.2,5,False,False,
8943,Hotel Paradise,Bengaluru,Jayanagar,"368, Swagath Main Road, Thilaknagar, Jayanagar, Bangalore",12.9308,77.5838,Bengaluru locality centroid,locality-level,Fast Food,Quick Bites,200,Budget,3.3,5,False,False,
8944,Delly Belly,Bengaluru,Koramangala 6th Block,"3rd Cross Road, Koramangala 6th Block, Bangalore",12.939,77.624,Bengaluru locality centroid,locality-level,"North Indian, Mughlai",Delivery,400,Moderate,3.2,5,False,False,
8945,Hotel A-1,Bengaluru,Electronic City,"3rd Cross, Cuber Park, Opposite Tata BP Solar, New Town Road, 1st Phase, Electronic City, Bangalore",12.8399,77.677,Bengaluru locality centroid,locality-level,"North Indian, Chinese",Quick Bites,300,Budget,3.3,5,False,False,
8946,The Duke of Juices,Bengaluru,HSR,"14th Main, 4th Sector, HSR, Bangalore",12.9121,77.6446,Bengaluru locality centroid,locality-level,"Juices, Beverages, Salad",Quick Bites,200,Budget,2.8,5,True,False,
8947,Spice Resto,Bengaluru,Bommanahalli,"Hongasandra Main Road, Near Sharadha Vikas School, Garvebhavipalya Bommanahalli, Bangalore",12.9029,77.6242,Bengaluru locality centroid,locality-level,"Kerala, North Indian, Chinese",Quick Bites,400,Moderate,3.3,5,False,False,
8948,Zaitoon Lassi Cafe,Bengaluru,BTM,"13th cross, 16th main, Tavarekere Main Road, BTM Layout, 1st stage, BTM, Bangalore",12.9166,77.6101,Bengaluru locality centroid,locality-level,"Cafe, Burger, Sandwich, Beverages",Quick Bites,150,Budget,3.5,5,True,False,
8949,Chaitanya Veg,Bengaluru,Shivajinagar,"M.F Noranha Road, Opp. Russel Market, Shivajinagar, Bangalore",12.9857,77.6057,Bengaluru locality centroid,locality-level,South Indian,Quick Bites,300,Budget,3.2,5,True,False,
8950,BrotherÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂs Bar & Kitchen,Bengaluru,BTM,"9/10, Chikka Lakshmiah Layout, Near Forum Mall, BTM, Bangalore",12.9166,77.6101,Bengaluru locality centroid,locality-level,"Chinese, North Indian",Casual Dining,1000,Premium,3.4,5,False,False,
8951,Masale Daan,Bengaluru,Richmond Road,"Fresh Menu, No .2 AGA abdullah Street, MAH QUDDUS 4th floor Richmond Town Bangalore-560001. (Landmark - Johnson Market Near water tank, bharat petrol bunk)",12.966,77.607,Bengaluru locality centroid,locality-level,North Indian,Delivery,350,Budget,3.2,5,True,False,
8952,Star Ambur Dum Biryani,Bengaluru,Electronic City,"Bettadasanapura Main Road, Doddathogur, Electronic City, Bangalore",12.8399,77.677,Bengaluru locality centroid,locality-level,Biryani,Quick Bites,200,Budget,3.2,5,False,False,
8953,Ambur Biryani,Bengaluru,HSR,"Agara Bus Stop, Sarjapur Main Road, HSR, Bangalore",12.9121,77.6446,Bengaluru locality centroid,locality-level,"South Indian, Fast Food",Quick Bites,450,Moderate,3.2,5,False,False,
8954,Spar Refresh,Bengaluru,Bannerghatta Road,"Ground Floor,Vega City Mall, Bannerghatta Road, Bengaluru",12.8906,77.596,Bengaluru locality centroid,locality-level,"North Indian, South Indian, Pizza",Food Court,300,Budget,3.4,5,False,False,
8955,Sri Venkateshwara Sweets Chats Juice Centre,Bengaluru,HBR Layout,"201/A, 1st Stage, 2nd Block, HBR Layout, Bangalore",13.0359,77.6324,Bengaluru locality centroid,locality-level,"Beverages, Juices, Street Food",Beverage Shop,100,Budget,3.4,5,False,False,
8956,Straight From The Heart,Bengaluru,Koramangala 6th Block,"663, Yash, 17th D Main, 6th Cross, 6th Block, Koramangala 6th Block, Bangalore",12.939,77.624,Bengaluru locality centroid,locality-level,"Bakery, Desserts",Bakery,300,Budget,3.4,5,False,False,
8957,VRS Food Zone,Bengaluru,Ejipura,"25/1, 21 St Cross, Oppsite Sri Rama Temple, Ejipura, Bangalore",12.9385,77.6308,Bengaluru locality centroid,locality-level,"Chinese, Fast Food",Quick Bites,100,Budget,3.3,5,True,False,
8958,Shahi Darbar,Bengaluru,Ejipura,"Shop 35, 100 Feet Ring Road, 4th Cross, Muniyappa Layout, Srinivagilu, Vivek Nagar Post, Ejipura, Bangalore",12.9385,77.6308,Bengaluru locality centroid,locality-level,"Chinese, North Indian",Quick Bites,300,Budget,3.2,5,True,False,
8959,Skywalk Restobar,Bengaluru,Koramangala 1st Block,"169, 80 Feet Road, Koramangala 1st Block, Bangalore",12.9279,77.6271,Bengaluru locality centroid,locality-level,"North Indian, South Indian","Casual Dining, Bar",700,Moderate,3.3,5,False,False,
8960,Just Protein,Bengaluru,North Bangalore,"Near Relaince Freach, Goodyear English School, Hennur, Bangalore",13.03,77.58,Bengaluru locality centroid,locality-level,"Chinese, Fast Food",Food Truck,350,Budget,3.4,5,False,False,
8961,Saha Cabin Bengali Hotel,Bengaluru,Whitefield,"1st Main Road, 3rd Cross Pattandur, ITPL Back Gate, Whitefield, Bangalore",12.9698,77.75,Bengaluru locality centroid,locality-level,Bengali,Quick Bites,300,Budget,3.4,5,False,False,
8962,Nutri Fit,Bengaluru,HSR,"526/A & 517/A, First Floor, Ganesha Complex, 19th Main Road, 3rd Sector, HSR, Bangalore",12.9121,77.6446,Bengaluru locality centroid,locality-level,Healthy Food,"Takeaway, Delivery",300,Budget,3.4,5,True,False,
